Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"không nên bỏ qua khi ghé quán là món này nè :)) 50k Món này ở đây làm ăn cũng hơi dễ ngán vì bỏ hơi nhiều bơ nhưng mùi vị thì rất tuyệt. Răng mực tươi và ngot hơn, giờn kiểu mềm mềm dai dai ý, khó diễn tả nhỉ ^^ nước sốt thấm vào răng mực thơm bơ, thơm tỏi, về độ cay thì hít hà rồi :)",0,1,3,0,0
Không ngon như mong đợi Giá đắt thịt mềm nhưng mà sốt không ngon Nhạt nhẽo :) Hai phần ăn 2 nước 201k,0,2,2,0,0
Không no không về 😄#chungban,0,1,0,0,0
Không tệ đối với một tô bún thang 38k bán tại Sài Gòn. Ngay tại Hà Nội cũng còn khó để tìm được một tô bún thang chuẩn nên như thế này là rất ok rồi. Góp ý cho chủ quán là ko nên cho mắm tôm vào tô bún. Để riêng ra ai thích ăn ngta tự bỏ thì tốt hơn. Cần cho thêm bún để đỡ lèo tèo hơn mà giá thành cungz ko bị đội lên nhiều. Thực khách mà no bụng thì ngta sẽ quay lại:),0,3,3,0,0
"Không thể bỏ qua thịt xiên nướng ở Hương Néo được. Thịt tươi xiên que, miếng nào ra miếng đấy nhìn rõ là miếng thịt chứ không phải thịt trộn đủ thứ tạp phí lù riềng xả để chẳng nhìn thấy miếng thịt hình dáng ntn. Vị thịt xiên thì khỏi phải nói, đã ăn 1 lần thì lần nào đến cũng k thể thiếu trong order. Món khác có thể thiếu chứ món xiên thần thánh trừ khi quán hết mới k ăn. Giá thì chỉ có 6k :#3",0,1,1,0,0
"Khu cơm gà này nổi tiếng nhất là 142. Một phần má đùi to lắm. Gà chiên giòn rụm. Thịt gà bên trong mềm, ướt. Xé thịt gà rồi chấm vs nước chấm ngọt tuyệt vời. Có tỏi ngâm và ớt ngâm chua chua ngon lắm. Cơm chiên nhiều, tơi và ko bị khô. Canh rong biển ở đây ngon lắm. Một phần bao no lun. Quán sạch sẽ. Lúc nào cũng đông và có mấy nhà lận nha. Gửi xe có thê miễn phí.",1,1,0,0,0
"Khúc bạch béo béo, thơm bùi ăn rất ngon. Khúc bạch dai, ko bị bở, mềm rục. Nước ngọt vừa phải, ko ngọt gắt. Hạnh nhân cho khá nhiều. Vải hộp ăn khá ngon. Cho đá ko quá nhiều. Món này tráng miệng tuyệt vời luôn. Giá cao. Nhân viên pv tốt. Quán sạch sẽ.",1,1,2,0,1
"KHUYẾN CÁO ĐẤY KHÔNG PHẢI QUÁN XE ĐẨY CHẤM NƯỚC TƯƠNG NHƯ ĐÃ PR TRÊN MẠNGMình xin nhắc lại là đây là 1 xe đẩy hoàn toàn khác, một anh nam đứng bán, cách xe đẩy nổi tiếng kia tầm gần 10m, nước chấm là hỗn hợp tương vs tương ớt hay j mà ăn rất ngon, và có CAY nhé, 1 phần 6 viên 18k, có thể tự chọn, ngon hơn chỗ xe đẩy kia nhiều, lấy con mèo mình đang bế ra mình thề, nếu mình nói điêu thì đấy là mèo đực được chưa ? có bàn ghế ngồi nhé chứ ko phải mua take away như xe kia(+) nước chấm ngon, há cảo xíu mại ngon, có rau ăn kèm, bán nhanh hết(-) 3k 1 viên, khá cay cho mấy bạn không biết ăn cay (như mình), mua nước gì cũng được, đừng mua nước sâm, mình thấy vị hơi chua và hơi sệt :| chỉ có 2 3 bàn để ngồi, ai béo thì ngồi hơi chật, được cái anh bán hàng và các bạn ảnh cũng nhiệt tìnhNên thử, có thể sẽ ghiền, riêng mình thấy ngon hơn thay vì chấm tương pha2 người ăn tầm 50k là lăn nhé <#3",3,1,3,0,1
Kiểu ăn gì cũng bị mặn ý. Mình ăn 3 người gọi 1 combo trên app meete cho 2ng đc giảm 60% và gọi thêm 1 phần thịt nướng nhưng tính ra thì cũng ngang giá với Gogi ý nên nếu ko đc giảm giá chắc là mắc lắm :((Thêm nữa khi ăn nv cứ nhìn mình để coi khách có order thêm gì ko làm bọn mình thấy hơi bất tiện 👎🏻👎🏻,0,2,2,0,2
"Kiểu lẩu riêu cua Hà Nội nè, có bắp bò, đậu hủ chiên vàng, mọc, chả, cua đồng, 1 chén riêu cua, 2 trứng hột vịt lộn, rau nhợ linh tinh được đựng trong cái mẹt đúng kiểu Hà Nội luôn, mà hình như còn thiếu sườn sụn mới đúng bài. Kèm theo 2 dĩa bánh đa cua, thấy đúng kiểu Bắc chứ trong này không thấy có loại này! Nồi lẩu chất lượng  nước lẩu ngọt thanh tự nhiên, chua chua vị giấm rất nhẹ, không bị nồng, ăn không bị ngấy, nói chung là ngon thật",0,1,0,0,0
"Kiểu như cơm trộn hàn quốc vậy đó, đủ món rồi trộn đều lên mà măm măm thôi ^^.Món này làm rất vừa miệng, có dưa chuột giòn giòn, cơm tơi hạt. Thịt chả cho rất nhiều. Nhà hàng này mình ăn từ hồi còn bé tới giờ, đồ ăn ngon, ko gian lại đẹp nữa.2 người ăn uống hết tầm 150k.",1,1,3,0,0
"Kimbab làm ngay tại hội chợ, cuốn ngay ăn liền, nên cảm thấy fresh và thích :3 Cũng có một phần vì lúc trước ăn ở quán rồi nên mình đã thích và có cảm tình với quán từ đó. Sau này nghe nói bán hội chợ The Box sẵn mua đồ ủng hộ con bạn bán đồ si bên này thì qua ủng hộ đây luôn :3 :3 :3 :#3",0,1,0,0,0
"Ko gian rộng, đẹp. Giá cả hợp lý",1,0,1,0,0
"Lạ cái là ở đây cũng bán đồ chay, mà ngon k thua kém gì các quán chay khác lun, đặc biệt hơn là bán bánh kẹp chay nữa, nó phục vụ coi như gần đủ hết nhu cầu ăn uống của khách Tây rồi còn gì. Thích cái sauce màu trắng trắng trong bánh, ăn chua chua mà k làm miếng chả chiên bị ngấy khi ăn. Giá trung bình 120k/2 người",0,1,3,0,0
"Là khách quen tại quán, và rất hảo các món miền Trung. Bản thân rất ấn tượng các món ăn tại quán, tuy rất quen thuộc nhưng các món được chính tay cô chủ quán nêm nếm chấm món rất ngon miệng. Giá thành lại rất mềm.Chỉ với giá 30.000VND bạn đã được một tô mì quảng chất lượng gồm tôm, thịt, trứng cút, bánh tráng, rau sống với nước dùng béo ngậy và độ sệt nhè nhẹ.Thưởng thức một lần sẽ nhớ mãi và muốn ghé lại lần nữa hoặc gọi thêm một tô nếu bụng bạn còn chỗ trống (cười 😆). Đúng với cái tên Quán Nhớ",0,1,1,0,0
"Là lá la đi ăn món nướng no lăn zìa nà. Đi đâu ăn đồ nướng thì cũng gọi bò cuộn phô mai hết. Lúc mới mang ra nhìn có hơi hụt hẫng vì chẳng thấy phô mai đâu cả, mà lúc nướng lên ăn mới thấy phô mai tan chảy beo béo bên trong, bò mềm, hành giòn...một mình có thể quất sạch 1 dĩa này luôn. Một dĩa 7 cuộn là 60k.",0,1,3,0,0
Lạ lạ quen quen 1 mình ăn phát hết 1 diã gở ốc ko bít mệt luôn 😂 ngon phát hờn mà bị cái đi sớm cho ko đông chứ từ 6h ko còn bàn phải đợi chờ,0,1,0,0,0
"Là quán ruột của những người con xa quê, cũng đã mở được mấy chục năm rồi. Bẵng đi vài năm, hôm nay quay trở lại, bún riêu cua ốc Thanh Hải nổi tiếng khu Kỳ Đồng đã lên giá: 40k/tô 😢 bằng giá này ở Hà Nội còn có cả thịt bò :'( nhưng không thể phủ nhận là nó ngon 😳 thôi thì thỉnh thoảng đi nếm hương vị bắc tại Sài Gòn, giá cao tí cũng được.",0,1,2,0,0
"Lại một lần nữa cất công khen nước dùng ở đây. Cả hội đi ăn ngao mà không thèm giành ngao, mỗi đứa ôm 1 cái thìa húp xì xụp :))Nước chua cay đúng vị Thái, ngao mềm, hâpd vừa tới nên còn rất ngọt. Mình thích chấm muối tiêu, các bạn có thể chấm nước chấm cũng ngon ;)",0,1,0,0,0
Lại một quán bún đậu khác nữa :)) vì nghiện bún đậu mà :)) quán này cũng ngon nhưng mà khá là đắt :3 quán đông vcđ ra luôn ý 😂😂 vs cả quán hơi khó tìm vì mãi bên trong ngõ hẹp :#3,0,1,1,2,0
Lại phải ăn : )) ngon dã man con ngan lại còn rẻ nữa: )),0,1,1,0,0
Lại phải khen ngon :)) thêm trứng ốp 8k nữa :)) nchug là bao nooooo luônnnnn,0,1,3,0,0
"Lại thêm 1 chi nhánh A Chảnh nữa ở Bình Thạnh nè, ko gian thoáng, cũng đẹp, có chỗ để xe lun.Trong hình là 2 phần tá lả nhe, kiểu qua mới ăn mà nay lại ăn tiếp không biết ngán là gì lunnnn",1,1,0,0,0
"Lại thêm một quân cơm sang chảnh ^^ sườn đây được ướp khá kĩ nhé, thịt rất mềm, thơm, và hơi ngọt ngọt thích lắm, miếng thịt cũng khá to nữa nhé . Chả trứng thì mềm, hơi nhạt xíu. Bì thì dai dai, không quá khô, nhưng hơi nhìu thính xíu, mình ko thích lắm. Giá đây 2 người tầm 120k, khônggian quán khá ok, tạo cảm giác rất êm dịu",1,1,3,0,0
"Làm con cá hết xảy, cá siêu tươi, nhiều thịt, cá chiên xù nên ăn giòn rụm luôn. Thích mấy quán thế này, đủ món hết, đi ăn gia đình thích lắm. Cả nhà ăn uống no nê luôn chia ra 2 người cỡ 150k thôi. Bao no kkk.",0,1,1,0,0
"Lan Anh - bán Bún bung buổi sáng, rất nổi rồi nhé. Mới gần đây từ 11h trưa bán bún ngan siêu ngon chỉ với 30k nhé. T7 CN k có bún ngan nhé.",0,1,1,0,0
Lần anò tới đây mình vs bạn mình kiu 3 dĩa 2 đứa ăn cho đã :3. Nước tương pha hơi ngọt ngọt ăn với đu đủ chua chua là vừa luôn.,0,1,0,0,0
"Lần đầu ăn bánh đa cua.Thiệt tình thì tô bánh đa dọn ra có một sự thất vọng kh hề nhẹ: rau ít, vài sợi rau muống cọng như hình à. Tô thì để tô nhựa bán luôn, dù có nói rõ là do ban nãy bán cho khách đem về mà làm dư, nhưng mình tin là có thể xử lý khéo hơn bằng việc đổ ra tô đá lại, sắp xếp lại đẹp đẽ, chứ kh tày hoày như vầy :( Nước dùng hơi mặn. Điểm cộng là nhiều riêu cua. Tô to mà 30k ở đường này là rất ổn. Bánh đa sợi trụng vừa tới còn độ dai.",0,3,3,0,0
"Lần đầu ăn bánh đúc, thấy ăn cũng tạm được, nhưng không cảm nhận được vị bột lắm. Nước mắm chua ngọt nhưng hơi nhạt so với mình",0,3,0,0,0
"Lần đầu ăn bún chả, cảm giác hơi ngỡ ngàng và bàng hoàng, ăn ngon nhưng có điều thịt ở đây nhiều mỡ nên hơi ngán 👌#pon1203 #monngonhanoi",0,3,0,0,0
"Lần đầu đc bạn dẫn đi ăn ở đây, phải nói là ngon lắm ý, nước dùng vừa cực",0,1,0,0,0
Lan dau den cug nhu lan cuoi dc ban be gioi thieu quan chu teo kha ngon gd mjnh dy so dong 10ng ma da duoc dat ban truoc hai ngay .chu nhat gd minh den luc 5h30 ban da dat truoc nhu vay rui den ma con k co ban nua ne...minh noi chu le nao chui the lun do do co am be nho dy no cu khoc doi vo..ma tu le tan bao ve quan ly noi chien nhu thanh phan a c doi kh ve co ban sap xep ban cho a c..day dat ban truoc lam cai dach gi. ( de ton tien dt choi ha may thanh )Ma den k co ban ma con noi chien nhu ben mjnh co loi vay do.. Y bao ve noi mjnh dat 5h30 ma 6h moi den trong khi mjnh am con va bame den 5h30 dug hoi le tan da ngo ngat k bit gi hoi ai dat so nao dat ban vvv minh moi dug doi e trai mjnh den luc 5h40 cung k den 6h nhu thanh bv noi minh noi lai thi ong moi im keu thay tui nay dug doi o day tu may gio chua ma bao 6h moi den vi e trai dat ban goi so nao goi dug so da dat ban thi a ql ra hinh nhu so qly ..Trog khi dat so qly lun vi mjnh thay a k mac ao trag dong phuc ma mat ao tu do .moi hum nay chu dau.. Top mjnh bo dy quan khac lun.quan thuy kieu gan ven song chu dau an 12 mon ca nua ket bia 7 lon nuoc ngon no banh bung gia bill co 1078k chua chac den wuan chu teo da dc nhu vay ma chua wa dc khoi cua nua da tuc no bung dy ve co may top kh nghe ben gd mjnh da dat ban truoc ma van k co ban trog khi ho dat ban hoi sag cung ngay ma den van k co ban .day mjnh hoi dat truoc ban lam j den k chuan bi ban cho ng ta...trog khj dat 5h30 rat som...du quan co phat trien dong den may ma pv kieu nay kh den mot lan rui cug dy.. Hua voi long mot lan rui thui k bao h gioi thieu ai den quan nua.. Danh du lun do.. Phai noi quan pv k co logic...that te.thay gi nhan dc loi xl tu quan nhug co le rag gd mjnh k can dau vi dy an tra tien ma trau truc kieu nay k them ban nhe...,0,1,0,0,2
"Lần đầu được ăn bánh canh có cháo quẩy siêu ngon, nước lèo sệt có cực kỳ nhiều đò ăn luôn nhé. Nào là trứng cút, huyết, thịt cua còn có tôm siêu đã luôn.",0,1,0,0,0
"Lần đầu ghé tới thấy quán trông có vẻ khá bình thường, giống mấy quán cơm :d Vì quán không đầu tư mặt bằng, trang trí, đồ dùng nên giá cả khá hợp lí với sinh viên. Điểm cộng : Đồ ăn rất vừa miệng, k giống như các chỗ đồ ăn HQ minh đã thử, nêm nếm rất vừa ăn, theo mình ăn thấy rất ngonnn. Ngồi chờ thì đồ ăn có vẻ nhanh nên không phải đợi lâu. Theo mình thấy, đi ăn ngon là được k cần checkin view đẹp làm gì. Bạn nào thích đồ ăn HQ thì nên ghé thử nhé 😝 Điểm trừ : chắc kh có ngoài việc mua về chờ khá lâu 😭 Món gà viên mật ong : tuyệt vời luôn, ngonnn lắm huhu mình ăn quá tr quá đứt lunnn, ngọt ngọtt Tiệm ăn nên ghé thử ☺️",3,1,1,0,1
Lần đầu mình ăn quán ốc Thảo này..chủ đích ghé quán này là để ăn tôm hùm mà xui là lần này ghé lại hết sạch tôm hùm ( tôm hùm (baby) mình thấy 150/2con ) nên hơi tiếc..mình gọi Ốc Hương Hoàng Kim (xào trứng muối) + Nghêu Hấp Thái + Rau Muống Ốc Giác + Hàu Phô Mai..Ốc hương ở đây ăn ngon lại rẻ..mình càn quét sạch dĩa ốc hương :)) Nghêu thì ko ngon lắm..Rau muống Ốc giác ăn ok..Hàu ở đây làm cũng chất lượng + ngon nhé..ăn rất ưng luôn ^^ mình kêu thêm dĩa Sò Điệp mỡ hành thì Sò Điệp con rất bé..ăn ko ngon nhé..tổng 5 món trên là 380K vừa ngon lại rẻ..quá OK nhé.,0,1,1,0,0
"Lần đầu tiên ăn bề bề mà đầy đặn thịt thà đến thế! Con này trong Nam gọi là tôm tích, trước h đi ăn món gì có tôm tích chỉ ám ảnh toàn vỏ vs vỏ, nhai thì xương chọt muốn lủng lưỡi. Loại to nên ăn nhìu thịt, quán cũng lột vỏ sẵn nên ăn cực thích hen, tươi roi rói à. Quán Hà Nội, buổi chiều khá đông, nên để chắc ăn nên đặt bàn trước hen, số 35 Trương Định gần cv Tao Đàn, Quận 3 chứ hem phải Quận 1 nha. Đến đây nhớ thử lẩu riêu cua đồng vs nem chua rán nha. ^^",0,1,0,3,0
"Lần đầu tiên ăn chả tôm Huế, dai ngon, vị vừa ăn.. Nửa đêm nhớ lại nuốt nước miếng ực ực ;))",0,1,0,0,0
"Lần đầu tiên ăn đồ nướng thấy rẻ mà chất lượng, đĩa đầy đặn, tẩm ướp cũng khá ưng. Chả nhớ chính xác địa chỉ chỉ nhớ nằm ở bên tay phải nếu đi từ nguyễn chí thanh vào. Gần mấy quán karaoke có 1 quán lẩu nướng thì là quán ấy. Chỗ ngồi cũng thoải mái chứ ko phải vỉa hè khói như hàng khác. Nói chung là ok :#3",1,1,1,3,0
"Lần đâu tien ăn loại này nên cũng không biêt ngon hay dở ( toàn ăn loại nhân sệt tôm thịt , bên này chén nhỏ quá 1 muỗng là hêt sạch 😁) . Thấy bánh dẻo , bột tôm hơi ít , tép mở giòn , nước mắm hơi ngọt với mình . Quán năm gần trương Lương Thế Vinh , đương Nguyễn khắc Nhu , quận 1 . Quán bán 26k/20 chén",0,3,3,3,0
"Lần đầu tiên ăn nên thấy rất lạ miệng, bánh giòn tan, khá ngon. Mới biết món Don 😁 tên lạ hoắc luôn😋. Nhưng mà, thấy thích nhất ở quán là bánh bèo (ham ăn quá quên chụp lại :( ) Béo béo thơm thơm ( vì ăn món đó cuối nên chỉ ăn được 3 chén, thấy mấy bạn ăn cả mâm cơ 😋)  & tương ớt (ai ghé phải ăn nha😊). Quán quá trời món, chưa kịp thử thì bụng đã căng luôn rồi 😂 Giá theo mình là rất ổn. Mình với bạn mình ăn hết 78K 👍",0,1,1,0,0
"Lần đầu tiên ăn xôi xéo trong truyền thuyết, cảm nhận là xôi khá nhạt và khá giống xôi vò mình hay ăn, khác cái là hạt xôi rất dẻo và không bị bám bột đậu xanh như xôi vò, thay vào đó là đậu xanh đánh nhuyễn phủ một lớp lên bề mặt xôi. Hành phi rắc lên vàng ươm và giòn rụm, các món ăn kèm nhìn chung cũng có vị nhạt, mình ăn thì phải rắc thêm muối tiêu. Bình thường thích ăn xôi với nước tương nhưng riêng món này thì không được vì sẽ làm đậu xanh nát bét hết @@ ăn thử cho biết thôi chứ mình vẫn sẽ trung thành với xôi trắng nước tương vậy :D",0,3,0,0,0
"Lần đầu tiên được ăn 1 cái trứng chiên ngon như thế này :((Phải nói là siêu ngon, 1 phần giá cao, 158k chưa vat, trứng chiên cực mịn, khéo vô cùng, ăn vào là cảm nhận được ngay vị béo và thơm của chesse. Miếng thịt gà thì cũng ngon ko kém.Giá khá chát cho 2 người, tầm 500k.",0,1,2,0,0
"Lần đầu tiên được ăn bánh tráng chiên, ngon lắm luôn má ơi, huhuhu 😭😭😭 Một tô nhiều cực kỳ, một người ăn hết thì sẽ bị ngấy nên 2 người ăn là vừa đủ. Bánh tráng chiên giòn rụm, thêm mực, cua, trứng rồi bơ, đơn giản mà dễ ghiền kinh khủng. Có cả chén xoài ăn kèm cho đỡ ngán nữa nha 😚",0,1,0,0,0
"Lần đầu tiên mình ăn chè khúc bạch là ở đây, mùi vị quả thật là khó cưỡng. Chè ngon mát lạnh, không quá ngọt, khúc bạch dẻo dẻo ngon ngon. Đi ăn nhiều nơi  nhưng chổ này vẫn là nơi kéo chân mình bước vào để ăn lại. Yeah!!!:)))",0,1,0,0,0
"Lần đầu tiên mới biết tới thể loại bánh ướt này luôn ấy, nghe bảo mang từ Ban Mê xuống nghe khá là khủng khíp :)) cứ bưng ra topping các kiểu r cứ tự cuốn chấm nước mắm ăn thôi. Tính ra ăn 4 người no ứ hự ở cái qán trên q1 vầy là qá rẻ",0,1,1,1,0
"Lần đầu tiên trong cuộc đời được thử mấy món này luôn. Ngon bất ngờ luôn á 😆😆😆 Nước mì chua ngọt, bên trong là mì gói với ốc hến bạch tuộc rất nhiều, kèm rau dăm rau muống, ăn cùng mắm me. Rất vừa miệng dễ ăn, mát trời xì xụp tô này là hết ý hihi :"">",0,1,0,0,0
"Lần đầu tiên và cũng là lần cuối cùng ăn gà ở đây. Ăn cùng roomate vì có cái voucher mua 1 tặng 1. Gà dở tệ, mặn, không cay, rán dầu mỡ chảy toè loe. Tương ớt cũng mặn nốt. Không gian bé nhỏ chật hẹp, chỉ duy nhất có đồ uống tự thêm free là điểm cộng. Bye byee!!!!",2,2,1,0,0
"Lần đầu tới quán bị ấn tương bởi chất lượng của đồ ăn ngay . Tô mỳ nhìu dc chăm chút kỹ lưỡng , gà nướng tiêu đen đâm dad và thấm , gà mềm . Mỳ dc trộn với sốt đặc biệt của quán ăn vừa miệng và ngon lắm . Ăn kèm sốt miso hấp dẫn , đậm đà . Ko gian nhỏ nhưng ấm cúg . Ông chủ cực kỳ nhiêt tình luôn",1,1,0,0,1
"Lần đầu vào quán cũng là lần đầu ăn món này . Vì chưa ăn ở chỗ khác nên mình không biết nó khác như nào . Mắm tôm vị rất ngon cảm thấy vừa miệng cực . Phần ăn của mình là thập cẩm, ở trên là 2 phần bún đậu + 1 phần phở cuốn . Ăn 1 lần là thèm luôn đến giờ. Thực đơn cũng đa dạng nữa. Quán phục vụ nhiệt tình, dễ thương nhưng quán hơi nhỏ . Tóm lại cũng oke .",2,1,0,0,1
"Lần gần đây nhất bọn mình đi ăn là dịp trước tết (post hình cũ cho mọi người xem đỡ)Quả thật thất vọng kinh khủng, gà không được thơm ngon như hồi mới khai trương, đỡ hôi dầu hơn KFC, bù lại được sốt chua ngọt gì đấy ăn cũng tạm.Popeyes hay có chương trình KM mua 1 tặng 1, mua 6 tặng 6, nước ngọt các loại (coke, 7up, mirinda cam) refill.Tổng thiệt hại: 180-190k/ 2 người",0,2,1,0,0
Lần nào food tour cũng được ăn cái này. Ngonnnnnn >.<,0,1,0,0,0
"Lần nào mình đến cũng thích ăn mì sủi cảo hết thịt mềm dai vừa cả có tôm trong ăn sực sực ghiền lắm, gói cũng chặt tay, mì dai ăn không ngán ""như mấy chỗ khác cọng mì để lâu hay nở ra bở bời thôi"". Xin thêm 1 chén tốp mỡ chấy giòn giòn, cả sa tế làm cũng ngon nghe mùi như ""gói gia vị trong mì bò rau thơm"". Bạn mình thì ăn mì xá xíu bò viên, xá xíu làm nêm nếm rất vừa miệng ngọt ngọt mặn mặn thơm mùi chấy tỏi trong đấy thấm đều trong từng lát thịt. Bò viên thì bình thường không phải tự họ làm nên cũng như chỗ khác. Nước lèo theo mình ăn vừa miệng rồi không cần nêm chi mặn nữa. tổng tiền là 110k cho 2 tô to đùng, 1 li nước mía, 1 li trà đá và 1 cái khăn. Quán mở trễ hình như 5h bán tới tối thích hợp cho ai muốn ăn đêm, đôi khi nghỉ bất thường. :)",0,1,1,0,0
"Lần thứ 4 ăn ở đây. Mỗi lần ăn đều phải gọi kimbab cali :)) Ta nói ngon quá mà. Một phần quá trời vậy có 55k thôi. Sốt chấm hơi cay cay mà ngon cực. Ramen xá xíu nhiều quá trời. Thịt bò, xá xíu, kimchi, nấm,... Một phần là 57k. Cái này cũng cay nốt luôn. Tại mình thích ăn cay nên thấy rất là vừa miệng tuy nhiên là không có cay quá, phù hợp cho mọi người luôn. Còn maki sốt thanh cua là 9k/cái. Sốt ngon mà cơm cũng nhiều nữa. Nguyên phần 3 món này là 148k à. Quán mở cửa từ 3h chiều tới 1h30 đêm phù hợp với cú đêm chuyên gia thức đọc truyện tới sáng như mình 😛 Nói chung là ngon, nhiều, chất lượng. Gọi 4 lần rồi mà chỉ có ngon hơn thôi hehe :))))",0,1,1,0,0
"Lần thứ hai ăn ở đây, ấn tượng vẫn tốt như ban đầu, bà từ giờ đây sẽ là quán cơm gà favourite của mình ở Sài Gòn. Mình hay gọi gỏi gà và cơm không để vừa ăn được gỏi vừa ăn được cơm gà. Gỏi ở đây không phải quá xuất sắc vì quán chuyên cơm gà nên ai gọi gỏi thì quán mới vắt đầu trộn -> thịt không ngấm bằng những chỗ chuyên gỏi gà. Nhưng cơm ở đây phảo nói là ngon số dzách luôn, nói thật là còn ngon hơn cả cơm gà ăn ở Hội An gấp 49 lần. Cơm nấu bằng nước gà rất ngọt nhưng không bị ngấy mỡ, hạt cơm rời, mềm, thơm. Đặc trưng của quán là có những chén nhỏ xinh xinh đồ ăn kèm với cơm như nước xào lòng gà, đu đủ giấm, hành chua ngọt (nghe nói là hành Lý Sơn luôn - ngon cực kỳ), canh rau, và đặc biệt là chén ớt đặc trưng thần thánh, cực kỳ cay nhưng cũng cực kỳ ngon, ai ăn được cay thì tuyệt luôn. Ta nói ở đây ăn cơm không cũng đã ngon rồi, gà chỉ là phụ thôi. Cô chú bán hàng thì siêu nice và nhiệt tình, thấy mình ăn hết hành còn lấy thêm cho mình bao nhiêu hành nữa. Cảm giác ăn ở đây lúc nào cũng ấm cúng ấm áp như bữa cơm gia đình vậy, hoặc là giống như sang nhà bạn ăn cơm, bố mẹ nó chiêu đãi mình toàn món ngon và chiều mình hết biết vậy đó hihi. Giá lại khá rẻ nữa, 2 người ăn dĩa gỏi gà đầy ụ này cộng 2 dĩa cơm không, hết tổng cộng 120k, ra về rất no và happy. Nói như thế này có vẻ như quảng cáo nhưng thật sự mình cũng chỉ là khách, rất quý cô chú chủ quán, và quả thực chưa bao giờ có quán nào mình ưng toàn tập như thế này đâu ý.",1,1,1,0,1
"Lần trước mình tới là siêu đông, hình như lúc được rv tạo hiệu ứng tốt quá. Một tg sau mình mới ghé lại quán đã đỡ đông hơn rồi. Ko phải chờ đợi nữa. Hành nhiều, ăn ko hết luôn. Trứng lòng đào béo ngậy, mình húp luôn chứ đánh ra thì sợ húp ko hết nước uổng. Bò viên hơi dai. Bò bằm bò miếng ngon, mềm, ko dai quá. Nước chấm ổn.",0,1,0,0,0
"Lang thang 27 tết :( khổ thân con nhỏ thèm món hàn mà lết tới đâu củng đóng cửa. Hên đi ngang thấy cái tấp vào ăn luôn. Ngon không tưởng, giá hơi chát 😒 canh bò thanh đạm, bò mềm. Không quá lạt củng không quá mặn. Còn cơm trộn thì ngon khỏi chê luôn, cơm bưng ra nóng hổi luôn. Ở dưới là cơm cháy, có trứng có thịt dưa leo cà rốt. Tương hàn quốc không cay quá, mấy topping kế bên ăn cùng củng ngon, vui miệng 😘",0,1,2,0,0
lạnh vậy ăn đĩa bò né là tuyệt vời ^^,0,1,0,0,0
"Lẩu 1 người mà nhiêu đây tiền thì đúng là hơi bị mắc quá, bún có chút xíu ăn không đủ no, đồ ăn cũng ít, chỉ có rau là nhiều. Được cái hải sản đều khá tươi và ngon, nước lẩu vị chua chua ngọt ngọt cay cay ăn khá phê.",0,1,2,0,0
"Lẩu 2 ng , đầy ấp thức ăn như trong hình, nước lẩu đc nêm nếm rất vừa miệng ko chê vào đâu đc <#3",0,1,0,0,0
"Lẩu bạch tuộc phần nhỏ thôi nhưng rất đầy đặn, bạch tuộc quá trời luôn, còn được thêm mấy con tôm nữa. Nước lẩu chua cay đậm đà. Quán hơi khuất, nằm ngày đầu con đường nhỏ sát bên Lotteria Phan Xích Long. Quán nhỏ nhưng có lầu là sân thượng, ngồi trên ấy thì thoáng mát hơn nhiều. Giá cả khá bình dân nên thường rất đông khách, bán tới tầm 10h đêm là hết rồi, giữ xe miễn phí.",3,1,1,3,0
"Lẩu bò giá rẻ nhưng chất lượng khá ổn, này là lẩu lớn, đủ cho 3 người ăn, cơ mà mình thấy 2 người ăn là chuẩn nhất :D",0,1,1,0,0
"Lẩu bò Hoàng Thu nổi tiếng khu chợ hoa Hồ Thị Kỷ, cùng với những Cô Thảo, Cô Sáu, làm con hẻm nhỏ trở nên sầm uất mỗi khi đêm về. Công ty mình chọn ăn liên hoan ở Hoàng Thu là vì ngoài lẩu ra quán còn có các món ăn phong phú khác như bò xào patê, bò nướng ngũ vị,... riêng hình bên là nồi lẩu thập cẩm loại lớn, giá khoảng 200k, rất nhiều đồ ăn: nạm, gân, móng, lòng, khăn lông, tổ ong, bỏ viên,... kèm theo hàng đống thứ topping như đậu hũ, nấm rơm, tàu hũ ky, khoai môn,... mà ít nhất 3 người mới ăn hết nổi. Nồi lẩu thì vẫn sôi ùng ục bên bàn nhậu, còn chợ hoa thì lặng lẽ kẻ đến người đi trong đêm, chuẩn bị cho một ngày mới ngát hương...",0,0,3,0,0
Lẩu Bò Nhúng Dấm siêu siêu ngon.,0,1,0,0,0
"lẩu bò ở đây ngon lắm, cay cay, đậm đà thơm ơi là thơm.Bò bao la, ăn hoài ko hết. Có lá sách, gân bò, móng, thịt, nạm quá trời. Không hiểu sao lẩu bò rẻ vậy nữa.2 người chỉ tầm 200k là đủ.@Kim Ngan",0,1,1,0,0
"Lẩu cá đuối nhỏ 125k: trong nồi đã bao gồm khoảng 6-7 khứa cá to nhỏ có, rau, giá, bạc hà.. Trong phần này có thêm phần bún & rau riêng nữa, đi 2 người thì gọi thêm 1,2 phần bún nữa (5k/phần), ăn no lắc lư. Nước lẩu nấu hơi chua chua, cũng dễ ăn, nhưng chỉ có mỗi 1 loại, ko còn vị khác đâu",0,1,3,0,0
